Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu thuần,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Doanh thu hoạt động tài chính,Chi phí tài chính,Trong đó: Chi phí lãi vay,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý doanh  nghiệp,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận khác,Lãi/ lỗ từ công ty liên doanh (trước 2015),Tổng lợi nhuận kế toán trước thuế,Chi phí thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi ích của cổ đông thiểu số,Cổ đông của Công ty mẹ,Lãi cơ bản trên cổ phiếu
5,975,PMS,Cơ khí xăng dầu,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5.0,2020.0,Chưa kiểm toán,914774250626.0,914750981808.0,86562783511.0,1417407003.0,-3117023520.0,-3103815389.0,6005751809.0,-26004255514.0,-40437089238.0,24427574051.0,-641694908.0,0.0,23785879143.0,-2602489901.0,21183389242.0,0.0,21183389242.0,2724.0
5,975,PMS,Cơ khí xăng dầu,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5.0,2021.0,Chưa kiểm toán,916366403149.0,916312013149.0,83764307754.0,134184390.0,-2497653720.0,-2429628746.0,6381643669.0,-24096364481.0,-37092520661.0,26593596951.0,86571916.0,0.0,26680168867.0,-2457919338.0,24222249529.0,0.0,24222249529.0,3129.0
5,975,PMS,Cơ khí xăng dầu,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5.0,2022.0,Chưa kiểm toán,1570827568321.0,1570665968321.0,91477678999.0,154405431.0,-3088365372.0,-2922359722.0,5506528618.0,-28789696732.0,-37985296888.0,27275254056.0,-675585074.0,0.0,26599668982.0,-2542196821.0,24057472161.0,0.0,24057472161.0,3130.0
5,975,PMS,Cơ khí xăng dầu,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5.0,2023.0,Đã kiểm toán,1421917259230.0,1421906596510.0,121292702905.0,158874724.0,-3999995933.0,-3561398308.0,5593809478.0,-34669169427.0,-53679403588.0,34696818159.0,1407647014.0,0.0,36104465173.0,-6537250706.0,29567214467.0,0.0,29567214467.0,3865.0
5,975,PMS,Cơ khí xăng dầu,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5.0,2024.0,Chưa kiểm toán,1385858111571.0,1385858111571.0,132137207525.0,514119078.0,-3747908969.0,-3485127988.0,7312783346.0,-39835696094.0,-55802559645.0,40577945241.0,-1166444227.0,0.0,39411501014.0,-7920947529.0,31490553485.0,0.0,31490553485.0,4195.0
5,976,PMT,Telvina Việt Nam,UPCoM,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Thiết bị viễn thông,5.0,2020.0,Chưa kiểm toán,190251260448.0,190251260448.0,31920352915.0,285143170.0,-959018352.0,-859342707.0,0.0,-15711587400.0,-12341566369.0,3193323964.0,102002921.0,0.0,3295326885.0,-394555091.0,2900771794.0,0.0,2900771794.0,587.0
5,976,PMT,Telvina Việt Nam,UPCoM,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Thiết bị viễn thông,5.0,2021.0,Chưa kiểm toán,208877595521.0,208877595521.0,29980223535.0,963790969.0,-94469712.0,-21071609.0,0.0,-14348127441.0,-12550043056.0,3951374295.0,193744596.0,0.0,4145118891.0,-946384293.0,3198734598.0,0.0,3198734598.0,648.0
5,976,PMT,Telvina Việt Nam,UPCoM,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Thiết bị viễn thông,5.0,2022.0,Chưa kiểm toán,191986688975.0,191986688975.0,22757297710.0,911566975.0,-1099582712.0,-115373733.0,0.0,-10163524372.0,-11016903758.0,1388853843.0,128595843.0,0.0,1517449686.0,-358174820.0,1159274866.0,0.0,1159274866.0,235.0
5,976,PMT,Telvina Việt Nam,UPCoM,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Thiết bị viễn thông,5.0,2023.0,Đã kiểm toán,175720951967.0,175720951967.0,13108955782.0,1040572274.0,-63196153.0,-6122000.0,0.0,-3855515177.0,-9629207237.0,601609489.0,28523754.0,0.0,630133243.0,-147274255.0,482858988.0,0.0,482858988.0,98.0
5,976,PMT,Telvina Việt Nam,UPCoM,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Thiết bị viễn thông,5.0,2024.0,Đã kiểm toán,176074258394.0,176074258394.0,11267273398.0,941832152.0,-289890808.0,-51194830.0,0.0,-5542752005.0,-9743186186.0,-3366723449.0,-91276925.0,0.0,-3458000374.0,-46361213.0,-3504361587.0,0.0,-3504361587.0,-709.0
5,977,PMW,Cấp Nước Phú Mỹ,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5.0,2020.0,Chưa kiểm toán,266359456456.0,266359456456.0,96042230208.0,19395651812.0,-709989208.0,709989208.0,0.0,-10356975121.0,-18657661996.0,85713255695.0,-135697146.0,0.0,85577558549.0,-7083094128.0,78494464421.0,0.0,78494464421.0,1727.0
5,977,PMW,Cấp Nước Phú Mỹ,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5.0,2021.0,Chưa kiểm toán,333459096328.0,333459096328.0,109178761406.0,9105802216.0,-441652571.0,-441652571.0,0.0,-10818659419.0,-21527515939.0,85496735693.0,-132833928.0,0.0,85363901765.0,-7778083014.0,77585818751.0,0.0,77585818751.0,1707.0
5,977,PMW,Cấp Nước Phú Mỹ,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5.0,2022.0,Chưa kiểm toán,345387422860.0,345387422860.0,107921136514.0,19346177477.0,-863327513.0,-863327513.0,0.0,-15720548319.0,-25599235100.0,85084203059.0,-187419005.0,0.0,84896784054.0,-6617654061.0,78279129993.0,0.0,78279129993.0,1709.0
5,977,PMW,Cấp Nước Phú Mỹ,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5.0,2023.0,Đã kiểm toán,341753880241.0,341753880241.0,109122444859.0,35275927850.0,-715256554.0,-715256554.0,0.0,-12987884467.0,-27407443640.0,103287788048.0,2685265973.0,0.0,105973054021.0,-8974147200.0,96998906821.0,0.0,96998906821.0,1740.0
5,977,PMW,Cấp Nước Phú Mỹ,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5.0,2024.0,Đã kiểm toán,363848260132.0,363848260132.0,127312586756.0,27775220738.0,-1587030155.0,-1587030155.0,0.0,-16421222004.0,-28623653878.0,108455901457.0,-1109207069.0,0.0,107346694388.0,-8499555915.0,98847138473.0,0.0,98847138473.0,1740.0
5,978,PNC,Văn hóa Phương Nam,HOSE,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5.0,2020.0,Chưa kiểm toán,573519248609.0,569630248389.0,218516133011.0,14953167297.0,-21983.0,0.0,0.0,-202620795843.0,-26769384013.0,4079098469.0,1839075326.0,0.0,5918173795.0,-283648076.0,5634525719.0,0.0,5634525719.0,522.0
5,978,PNC,Văn hóa Phương Nam,HOSE,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5.0,2021.0,Chưa kiểm toán,422247380986.0,417217914771.0,157203976635.0,12261667338.0,-9224617.0,0.0,0.0,-162004992915.0,-23427414688.0,-15975988247.0,1217225025.0,0.0,-14758763222.0,-300769351.0,-15059532573.0,0.0,-15059532573.0,-1394.0
5,978,PNC,Văn hóa Phương Nam,HOSE,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5.0,2022.0,Chưa kiểm toán,717692008889.0,710599606093.0,257078456891.0,8770689291.0,-1594500.0,0.0,0.0,-216751302425.0,-28747829944.0,20348419313.0,-2641040643.0,0.0,17707378670.0,-4449880719.0,13257497951.0,0.0,13257497951.0,1228.0
5,978,PNC,Văn hóa Phương Nam,HOSE,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5.0,2023.0,Đã kiểm toán,660738726398.0,653329450065.0,254104046416.0,21326144866.0,-389328000.0,0.0,0.0,-219493116534.0,-33442173508.0,22105573240.0,1062249160.0,0.0,23167822400.0,-6387922007.0,16779900393.0,0.0,16779900393.0,1554.0
5,978,PNC,Văn hóa Phương Nam,HOSE,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5.0,2024.0,Chưa kiểm toán,621109218552.0,614478907391.0,250106600558.0,15605379276.0,-345662119.0,-43571392.0,0.0,-219121084936.0,-35412259099.0,10832973680.0,3001786290.0,0.0,13834759970.0,-2821059828.0,11013700142.0,0.0,11013700142.0,1020.0
5,979,PND,Xăng dầu Dầu khí Nam Định,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2020.0,Chưa kiểm toán,913189204560.0,912654042872.0,15335484319.0,12325204.0,-4211748408.0,-1172625084.0,0.0,-41034669786.0,-16882456668.0,-46781065339.0,1210466315.0,0.0,-45570599024.0,0.0,-45570599024.0,0.0,-45570599024.0,-6836.0
5,979,PND,Xăng dầu Dầu khí Nam Định,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2021.0,Chưa kiểm toán,1366171511474.0,1365785126453.0,72704604773.0,13480632.0,-833980250.0,-833980250.0,0.0,-49667949882.0,-18314977794.0,3901177479.0,637784507.0,0.0,4538961986.0,0.0,4538961986.0,0.0,4538961986.0,681.0
5,979,PND,Xăng dầu Dầu khí Nam Định,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2022.0,Chưa kiểm toán,2655762620055.0,2653998961990.0,81004601139.0,16743974.0,-674620882.0,-674620882.0,0.0,-57058005361.0,-19791193993.0,3497524877.0,688142332.0,0.0,4185667209.0,0.0,4185667209.0,0.0,4185667209.0,628.0
5,979,PND,Xăng dầu Dầu khí Nam Định,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2023.0,Đã kiểm toán,2936294472161.0,2932653508869.0,96304834969.0,16239773.0,-385566818.0,-385566818.0,0.0,-77320706199.0,-14711453512.0,3903348213.0,2688135353.0,0.0,6591483566.0,0.0,6591483566.0,0.0,6591483566.0,989.0
5,979,PND,Xăng dầu Dầu khí Nam Định,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2024.0,Đã kiểm toán,2892296350896.0,2888636097985.0,83398939041.0,13853200.0,-156405152.0,-156405152.0,0.0,-69489050578.0,-13449597046.0,317739465.0,1239841119.0,0.0,1557580584.0,0.0,1557580584.0,0.0,1557580584.0,234.0
5,980,PNG,Thương Mại Phú Nhuận,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5.0,2020.0,Chưa kiểm toán,202842875098.0,201962060218.0,46253052321.0,343926646.0,-6208265363.0,-6208265363.0,0.0,-30906040348.0,-8622658184.0,860015072.0,746647653.0,0.0,1606662725.0,405490362.0,2012153087.0,-511585092.0,2523738179.0,280.0
5,980,PNG,Thương Mại Phú Nhuận,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5.0,2021.0,Chưa kiểm toán,103007426336.0,103007426336.0,30429414205.0,255914930.0,-3124801536.0,-3007579369.0,0.0,-23697627075.0,2078878880.0,5941779404.0,2852992120.0,0.0,8794771524.0,0.0,8794771524.0,799863936.0,7994907588.0,849.0
5,980,PNG,Thương Mại Phú Nhuận,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5.0,2022.0,Chưa kiểm toán,118606539899.0,118606539899.0,58647256323.0,591585875.0,-1852029381.0,-1851632910.0,0.0,-28775086005.0,-8435512295.0,20176214517.0,635515692.0,0.0,20811730209.0,0.0,20811730209.0,-27112621.0,20838842830.0,2315.0
5,980,PNG,Thương Mại Phú Nhuận,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5.0,2023.0,Đã kiểm toán,99388653085.0,98452486388.0,55413371981.0,2125781558.0,-1123360163.0,-1123321169.0,0.0,-26718632995.0,-6559381092.0,23137779289.0,1050664891.0,0.0,24188444180.0,0.0,24188444180.0,-430290.0,24188874470.0,2600.0
5,980,PNG,Thương Mại Phú Nhuận,UPCoM,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,,,,,,,,,,,,,,,,,,,,,
5,981,PNJ,Vàng Phú Nhuận,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5.0,2020.0,Chưa kiểm toán,17681913026177.0,17510788650999.0,3434732880887.0,2368958316.0,-161541087492.0,-154416694276.0,0.0,-1420855653447.0,-505572794605.0,1349132303659.0,-3151834944.0,0.0,1345980468715.0,-276670363454.0,1069310105261.0,0.0,1069310105261.0,4308.0
5,981,PNJ,Vàng Phú Nhuận,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5.0,2021.0,Chưa kiểm toán,19735646137250.0,19547058364834.0,3598298230376.0,16326114795.0,-118252734395.0,-104380274160.0,0.0,-1687654952494.0,-501819303928.0,1306897354354.0,-27666832323.0,0.0,1279230522031.0,-250188356386.0,1029042165645.0,0.0,1029042165645.0,4197.0
5,981,PNJ,Vàng Phú Nhuận,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5.0,2022.0,Chưa kiểm toán,34211128942240.0,33876454559153.0,5927106534772.0,54036974170.0,-141471203463.0,-94143431408.0,0.0,-2828208644376.0,-673996996684.0,2337466664419.0,-25139109706.0,0.0,2312327554713.0,-501635711316.0,1810691843397.0,0.0,1810691843397.0,5223.0
5,981,PNJ,Vàng Phú Nhuận,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5.0,2023.0,Đã kiểm toán,33481608954953.0,33136929196429.0,6058590947194.0,97825547538.0,-142580680640.0,-118568804103.0,0.0,-2835769469802.0,-693934934718.0,2484131409572.0,4628592802.0,0.0,2488760002374.0,-517660825239.0,1971099177135.0,0.0,1971099177135.0,5436.0
5,981,PNJ,Vàng Phú Nhuận,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,5.0,2024.0,Chưa kiểm toán,38233057052377.0,37823493039712.0,6671898925773.0,77443457801.0,-95492800228.0,-46775305829.0,0.0,-3206585287739.0,-794981041848.0,2652283253759.0,-1116801361.0,0.0,2651166452398.0,-536602084622.0,2114564367776.0,0.0,2114564367776.0,5722.0
5,982,PNP,Tân Cảng - Phú Hữu,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,5.0,2020.0,Chưa kiểm toán,343904696087.0,343904696087.0,82547940901.0,1474772210.0,-11743473664.0,-11743473664.0,0.0,0.0,-18529721129.0,53749518318.0,962984025.0,0.0,54712502343.0,-10983297232.0,43729205111.0,0.0,43729205111.0,2187.0
5,982,PNP,Tân Cảng - Phú Hữu,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,5.0,2021.0,Chưa kiểm toán,328659891538.0,328659891538.0,80114739222.0,851224011.0,-9339275487.0,-9339275487.0,0.0,0.0,-21015424620.0,50611263126.0,-100375194.0,0.0,50510887932.0,-10109441431.0,40401446501.0,0.0,40401446501.0,1976.0
5,982,PNP,Tân Cảng - Phú Hữu,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,5.0,2022.0,Chưa kiểm toán,339862216493.0,339862216493.0,83046054022.0,2054947900.0,-10029979960.0,-10029979960.0,0.0,0.0,-23739858000.0,51331163962.0,-15969999.0,0.0,51315193963.0,-10286682579.0,41028511384.0,0.0,41028511384.0,1977.0
5,982,PNP,Tân Cảng - Phú Hữu,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,5.0,2023.0,Đã kiểm toán,345223230742.0,345223230742.0,78313525452.0,3587865854.0,-8261259881.0,-8261259881.0,0.0,0.0,-21635523322.0,52004608103.0,-395008173.0,0.0,51609599930.0,-10350860054.0,41258739876.0,0.0,41258739876.0,1965.0
5,982,PNP,Tân Cảng - Phú Hữu,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Vận tải Thủy,5.0,2024.0,Chưa kiểm toán,356512673684.0,356512673684.0,80597183674.0,2538051234.0,-5902547747.0,-5902547747.0,0.0,0.0,-28190401158.0,49042286003.0,3460746392.0,0.0,52503032395.0,-10542393218.0,41960639177.0,0.0,41960639177.0,0.0
5,983,PNT,Kỹ thuật XD Phú Nhuận,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5.0,2020.0,Đã kiểm toán,34326481976.0,34326481976.0,17215209483.0,13573430.0,-54743603.0,-54743603.0,0.0,-320325000.0,-16977283341.0,-123569031.0,572541646.0,0.0,448972615.0,0.0,448972615.0,0.0,448972615.0,48.0
5,983,PNT,Kỹ thuật XD Phú Nhuận,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5.0,2021.0,Đã kiểm toán,29488576364.0,29488576364.0,20953720792.0,15202941.0,-26296916.0,-26296916.0,0.0,-371121000.0,-14360777457.0,6210728360.0,1556298876.0,0.0,7767027236.0,-912038640.0,6854988596.0,0.0,6854988596.0,665.0
5,983,PNT,Kỹ thuật XD Phú Nhuận,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5.0,2022.0,Đã kiểm toán,16329269148.0,16329269148.0,11701642451.0,122632668.0,-5618534.0,-5618534.0,0.0,-194000000.0,-11055713930.0,568942655.0,3287.0,0.0,568945942.0,-129805674.0,439140268.0,0.0,439140268.0,47.0
5,983,PNT,Kỹ thuật XD Phú Nhuận,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5.0,2023.0,Đã kiểm toán,15866538263.0,15866538263.0,13457292810.0,3668329.0,0.0,0.0,0.0,-125008200.0,-9901684123.0,3434268816.0,972222.0,0.0,3435241038.0,-708348208.0,2726892830.0,0.0,2726892830.0,294.0
5,983,PNT,Kỹ thuật XD Phú Nhuận,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,,,,,,,,,,,,,,,,,,,,,
5,984,POB,PVOIL Thái Bình,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2020.0,Chưa kiểm toán,547572439832.0,547572439832.0,32860097573.0,441496092.0,-51369863.0,-51369863.0,0.0,-26749967941.0,-7073643813.0,-573387952.0,-154357290.0,0.0,-727745242.0,0.0,-727745242.0,0.0,-727745242.0,-67.0
5,984,POB,PVOIL Thái Bình,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2021.0,Chưa kiểm toán,978495761192.0,978495761192.0,45531347417.0,548806615.0,0.0,0.0,0.0,-32518731282.0,-9713526048.0,3847896702.0,-599819054.0,0.0,3248077648.0,-566554662.0,2681522986.0,0.0,2681522986.0,199.0
5,984,POB,PVOIL Thái Bình,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2022.0,Chưa kiểm toán,2038251185800.0,2038251185800.0,54956731908.0,1578110334.0,0.0,0.0,0.0,-41385698685.0,-11591727605.0,3557415952.0,-53781731.0,0.0,3503634221.0,-746230114.0,2757404107.0,0.0,2757404107.0,253.0
5,984,POB,PVOIL Thái Bình,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2023.0,Đã kiểm toán,2216524519768.0,2216524519768.0,59312594170.0,2021129383.0,-7441096.0,-7441096.0,0.0,-46046519909.0,-11749515608.0,3530246940.0,785854974.0,0.0,4316101914.0,-903808958.0,3412292956.0,0.0,3412292956.0,313.0
5,984,POB,PVOIL Thái Bình,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5.0,2024.0,Đã kiểm toán,2410586886105.0,2410586886105.0,61336162810.0,1232515326.0,0.0,0.0,0.0,-48486719055.0,-12384323625.0,1697635456.0,103741016.0,0.0,1801376472.0,-402461186.0,1398915286.0,0.0,1398915286.0,128.0
5,985,POM,Thép Pomina,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,5.0,2020.0,Chưa kiểm toán,9885307368630.0,9819651542933.0,507244519035.0,30744934315.0,-412853826877.0,-391582111689.0,0.0,-46072331380.0,-106238394283.0,-27175099190.0,67879005133.0,0.0,40703905943.0,-24858820892.0,15845085051.0,581051816.0,15264033235.0,55.0
5,985,POM,Thép Pomina,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,5.0,2021.0,Chưa kiểm toán,14072276626246.0,14000249827551.0,805526238600.0,76291468498.0,-443718254379.0,-394720171915.0,0.0,-82307627288.0,-143002587336.0,212789238095.0,3106813502.0,0.0,215896051597.0,-33367022917.0,182529028680.0,304586905.0,182224441775.0,654.0
5,985,POM,Thép Pomina,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,5.0,2022.0,Chưa kiểm toán,13041401643316.0,13017367139582.0,-424073787364.0,102645636182.0,-556160238753.0,-433075195354.0,-19515249180.0,-47995636087.0,-120616705325.0,-1065715980527.0,-13330137234.0,0.0,-1079046117761.0,-821927907.0,-1079868045668.0,-1483978849.0,-1078384066819.0,-3872.0
5,985,POM,Thép Pomina,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,5.0,2023.0,Chưa kiểm toán,3283918181135.0,3281240491935.0,-59606843188.0,40896080488.0,-548989946611.0,-577512852408.0,0.0,-7776045082.0,-144047644114.0,-719524398507.0,-241391231361.0,0.0,-960915629868.0,-55522316.0,-960971152184.0,-1271262987.0,-959699889197.0,-5151.0
5,985,POM,Thép Pomina,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,,,,,,,,,,,,,,,,,,,,,
5,986,POS,Bảo dưỡng công trình DK biển,UPCoM,Khác,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5.0,2020.0,Chưa kiểm toán,3402136982031.0,3402136982031.0,242111261327.0,33666043252.0,-952169496.0,-332901046.0,0.0,-26280716546.0,-115190218178.0,133354200359.0,-1140536528.0,0.0,132213663831.0,-30666183073.0,101547480758.0,0.0,101547480758.0,2132.0
5,986,POS,Bảo dưỡng công trình DK biển,UPCoM,Khác,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5.0,2021.0,Chưa kiểm toán,2094113332797.0,2094113332797.0,112177772864.0,18634979425.0,-2392123438.0,-1111154015.0,0.0,-16026724294.0,-79846114809.0,32547789748.0,2051680208.0,0.0,34599469956.0,-8949083920.0,25650386036.0,0.0,25650386036.0,82.0
5,986,POS,Bảo dưỡng công trình DK biển,UPCoM,Khác,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5.0,2022.0,Chưa kiểm toán,1723046537489.0,1723046537489.0,18960695471.0,42069200584.0,-6031562004.0,0.0,0.0,-760715505.0,-16111869749.0,38125748797.0,32028072.0,0.0,38157776869.0,-7990195236.0,30167581633.0,0.0,30167581633.0,448.0
5,986,POS,Bảo dưỡng công trình DK biển,UPCoM,Dầu khí,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5.0,2023.0,Đã kiểm toán,1676603420447.0,1676603420447.0,42829860860.0,53680000713.0,-5873084322.0,0.0,0.0,-1141705048.0,-33862509229.0,55632562974.0,13261015395.0,0.0,68893578369.0,-16327074600.0,52566503769.0,0.0,52566503769.0,1097.0
5,986,POS,Bảo dưỡng công trình DK biển,UPCoM,Dầu khí,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,5.0,2024.0,Chưa kiểm toán,2135508954868.0,2135508954868.0,109722045591.0,49937066838.0,-8155218580.0,0.0,0.0,-1274445732.0,-48630685569.0,101598762548.0,7084775341.0,0.0,108683537889.0,-22039683873.0,86643854016.0,0.0,86643854016.0,1670.0
5,987,POT,Thiết bị Bưu điện Postef,HNX,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Phần cứng,5.0,2020.0,Chưa kiểm toán,1079073047503.0,1078676867703.0,142457215161.0,2069668457.0,-37256004531.0,-36633940788.0,0.0,-33322162492.0,-56592746360.0,17355970235.0,1777650292.0,0.0,19133620527.0,-1070210370.0,18063410157.0,0.0,18063410157.0,0.0
5,987,POT,Thiết bị Bưu điện Postef,HNX,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Phần cứng,5.0,2021.0,Chưa kiểm toán,1126735747740.0,1124991619475.0,143401672032.0,2059151968.0,-33178484351.0,-32899342371.0,0.0,-33159484316.0,-62437540579.0,16685314754.0,1739158999.0,0.0,18424473753.0,-5169212218.0,13255261535.0,0.0,13255261535.0,682.0
5,987,POT,Thiết bị Bưu điện Postef,HNX,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Phần cứng,5.0,2022.0,Chưa kiểm toán,1481436483495.0,1481192077495.0,163492293544.0,1918020040.0,-48718647780.0,-41704228386.0,0.0,-24690692957.0,-72518597527.0,19482375320.0,2981556639.0,0.0,22463931959.0,-7193127467.0,15270804492.0,0.0,15270804492.0,786.0
5,987,POT,Thiết bị Bưu điện Postef,HNX,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Phần cứng,5.0,2023.0,Đã kiểm toán,1157718483295.0,1157718483295.0,113214052142.0,1005678845.0,-53748432243.0,-52021335161.0,0.0,-6236502541.0,-50508520717.0,3726275486.0,6476930123.0,0.0,10203205609.0,-7589727147.0,2613478462.0,0.0,2613478462.0,135.0
